,0
8604,205760389
8605,389009866
8606,68411292
8607,98084465
8608,175829839
8609,366526410
8610,437030297
8611,240662503
8612,242985626
8613,392168163
8614,392323741
8615,59002166
8616,242940008
8617,284852106
8618,366443923
8619,366577272
8620,68260786
8621,206282764
8622,435310426
8623,98731517
8624,242991281
8625,434226408
8626,173145874
8627,98300800
8628,240716248
8629,240851649
8630,205336474
8631,205619587
8632,240623425
8633,388995588
8634,242984745
8635,173096847
8636,175638338
8637,175695892
8638,175695746
8639,345457497
8640,415389672
8641,434230354
8642,435310131
8643,186816943
8644,366657334
8645,242961706
8646,240720805
8647,146801042
8648,242981849
8649,27683054
8650,67898098
8651,98297300
8652,392330680
8653,98681361
8654,240765039
8655,435332988
8656,59038700
8657,366484855
8658,443969847
8659,67895905
8660,444009472
8661,173104381
8662,67761101
8663,175752882
8664,188544413
8665,27682899
8666,173145964
8667,291089849
8668,392457963
8669,389043027
8670,408816483
8671,175697548
8672,186817918
8673,396847264
8674,350517567
8675,146365962
8676,205748928
8677,242991206
8678,173097451
8679,98641294
8680,188569783
8681,435336220
8682,348663945
8683,389052460
8684,435906172
8685,366444312
8686,444009385
8687,173104627
8688,175939074
8689,12784309
8690,388977733
8691,434230682
8692,435914071
8693,366399629
8694,244138368
8695,69763516
8696,396734215
8697,146799070
8698,468989043
8699,468988466
8700,98305667
8701,27682886
8702,468989000
8703,392101806
8704,69766698
8705,389052449
8706,98301173
8707,366484683
8708,66980703
8709,323022260
8710,20444515
8711,98469851
8712,205012294
8713,145964187
8714,59039455
8715,59085133
8716,443971080
8717,188570321
8718,242940138
8719,243011756
8720,366526684
8721,68558981
8722,366631968
8723,68255521
8724,12819739
8725,348666596
8726,242944891
8727,68558043
8728,38138536
8729,398428763
8730,69766792
8731,206283320
8732,366631272
8733,68164598
8734,175938536
8735,456864984
8736,67824186
8737,414312355
8738,435339704
8739,366622701
8740,21289614
8741,205338145
8742,242940019
8743,242939975
8744,82054943
8745,12822038
8746,240627406
8747,188580377
8748,366443861
8749,392168347
8750,388994897
8751,443966038
8752,98306109
8753,323014330
8754,435332766
8755,434135634
8756,435910797
8757,145532851
8758,243015834
8759,389008745
8760,348662901
8761,21285655
8762,206075097
8763,435909076
8764,68499258
8765,205520571
8766,435910795
8767,392456915
8768,205106811
8769,435336553
8770,175695489
8771,242991674
8772,204725262
8773,12787271
8774,242985572
8775,6892573
8776,366657492
8777,240765060
8778,435910646
8779,205369865
8780,366354191
8781,69817987
8782,20444508
8783,68326533
8784,68429438
8785,27627393
8786,146579320
8787,458686217
8788,392328101
8789,389009552
8790,6997299
8791,323022801
8792,434239267
8793,435903742
8794,444009731
8795,434131267
8796,435904062
8797,443616414
8798,205913637
8799,206063893
8800,69814839
8801,366354969
8802,413931133
8803,366623256
8804,145962398
8805,435882435
8806,366622474
8807,175697870
8808,366444194
8809,205759540
8810,366576408
8811,458677793
8812,300975723
8813,242944626
8814,434237669
8815,435909028
8816,366409846
8817,456889418
8818,435882193
8819,366410071
8820,366499745
8821,12858485
8822,366484537
8823,7061038
8824,49417105
8825,49544688
8826,242885597
8827,21285494
8828,443612267
8829,323013113
8830,240810441
8831,458655600
8832,98084430
8833,240764917
8834,240765015
8835,434132131
8836,415331664
8837,175696451
8838,311151131
8839,366499789
8840,468987804
8841,98042657
8842,240662517
8843,145750649
8844,6859808
8845,385810000
8846,385905686
8847,438069987
8848,438103464
8849,438116557
8850,438154684
8851,438410642
8852,385989257
8853,385989672
8854,307371883
8855,307373415
8856,308257621
8857,308257566
8858,438495328
8859,337262365
8860,445960377
8861,155254681
8862,155254804
8863,155254885
8864,155313652
8865,155363995
8866,242965380
8867,49464530
8868,392168301
8869,6950856
8870,12784280
8871,67820364
8872,286070662
8873,205759731
8874,434139098
8875,68561479
8876,6951417
8877,38064543
8878,38160068
8879,98470141
8880,6859660
8881,414335680
8882,12787086
8883,12822016
8884,242985531
8885,243015494
8886,146364253
8887,146366047
8888,345457338
8889,389008815
8890,60285429
8891,366528947
8892,12822494
8893,366527487
8894,243010961
8895,443586443
8896,68261092
8897,435905928
8898,204726617
8899,243012178
8900,366409709
8901,242968538
8902,434261053
8903,413931138
8904,392036986
8905,435310562
8906,439850176
8907,240764906
8908,186812725
8909,66751217
8910,69889950
8911,366576735
8912,68559949
8913,392102496
8914,38141094
8915,68164464
8916,186818087
8917,68561791
8918,242995445
8919,49427336
8920,12773408
8921,388994989
8922,389117964
8923,68127832
8924,242968612
8925,435880376
8926,175754401
8927,242961117
8928,443970924
8929,392454714
8930,435339814
8931,392330290
8932,204790268
8933,437026794
8934,38144290
8935,350497593
8936,67979067
8937,434159794
8938,20444447
8939,396742740
8940,77470832
8941,20440731
8942,146364158
8943,175755526
8944,205106599
8945,242968480
8946,366526412
8947,366528877
8948,392328840
8949,456888135
8950,437030334
8951,68326525
8952,146579293
8953,240720933
8954,458655932
8955,240720796
8956,240851514
8957,366576825
8958,398381836
8959,415335399
8960,468988525
8961,98043905
8962,206197454
8963,68125877
8964,392104117
8965,173109667
8966,98641465
8967,204790108
8968,240720763
8969,435307067
8970,38113974
8971,188569282
8972,434134910
8973,49427516
8974,68557521
8975,146581181
8976,49426865
8977,68429092
8978,323183654
8979,434159737
8980,366569048
8981,111716776
8982,435340366
8983,434260727
8984,37717103
8985,175589689
8986,434228737
8987,456889126
8988,366495778
8989,38116677
8990,173090001
8991,68427866
8992,244161147
8993,396847257
8994,443970588
8995,204820892
8996,242960653
8997,356739273
8998,175697829
8999,98680695
9000,458655577
9001,205748385
9002,240663594
9003,188569684
9004,240662509
9005,240764999
9006,67760955
9007,12858396
9008,243031325
9009,27654361
9010,366577212
9011,98472177
9012,240764993
9013,242981551
9014,392321045
9015,443995981
9016,205913949
9017,188572186
9018,301016135
9019,443617705
9020,366443910
9021,366526647
9022,434132099
9023,242990922
9024,173163175
9025,67982443
9026,323021358
9027,435310693
9028,443964700
9029,366623531
9030,444005707
9031,68326517
9032,392330924
9033,392038051
9034,205870511
9035,206064904
9036,402313427
9037,145752575
9038,146801007
9039,468983597
9040,68326226
9041,49419469
9042,175823432
9043,366355274
9044,21273556
9045,38143588
9046,205453763
9047,27650545
9048,396734116
9049,243016353
9050,366443935
9051,175639529
9052,205749384
9053,468988251
9054,12784561
9055,435336188
9056,173104468
9057,301035666
9058,244138522
9059,49426854
9060,12857985
9061,434230634
9062,6992425
9063,443970895
9064,399123780
9065,146579271
9066,434128522
9067,456865446
9068,443586431
9069,49464720
9070,20486616
9071,443970992
9072,146163837
9073,98680620
9074,27636496
9075,173101820
9076,20444636
9077,205912821
9078,435908903
9079,38132327
9080,66991674
9081,188578644
9082,435336660
9083,348722029
9084,435904224
9085,286070805
9086,398429078
9087,205912467
9088,146364091
9089,415339596
9090,458681844
9091,415339448
9092,396734448
9093,67820859
9094,98681557
9095,175753592
9096,69817866
9097,366623083
9098,173096898
9099,12787751
9100,366410280
9101,366568760
9102,458682223
9103,435910559
9104,366657596
9105,68124765
9106,206283766
9107,242981894
9108,389008516
9109,205455909
9110,243031793
9111,366622585
9112,366576535
9113,38085507
9114,205758300
9115,345454471
9116,399124444
9117,59002019
9118,348722235
9119,336876946
9120,438292136
9121,438338723
9122,438403845
9123,438412053
9124,438413836
9125,307372073
9126,307806626
9127,308483325
9128,59717876
9129,155016028
9130,387143064
9131,155454415
9132,155459079
9133,392327260
9134,413700495
9135,175822873
9136,206064458
9137,82055113
9138,204818966
9139,443965074
9140,458686222
9141,444009614
9142,67895442
9143,12784186
9144,388995628
9145,240765038
9146,345454078
9147,415366205
9148,458686220
9149,175937075
9150,366400059
9151,443997130
9152,68559024
9153,458656451
9154,366411016
9155,468987623
9156,301054921
9157,59003195
9158,69814850
9159,173102355
9160,98371072
9161,366632035
9162,175695571
9163,205097681
9164,205902617
9165,366568424
9166,68564240
9167,242961495
9168,242968459
9169,444009439
9170,323022739
9171,69839196
9172,146365995
9173,458678393
9174,392103252
9175,175638287
9176,175636411
9177,242961449
9178,434230594
9179,366631147
9180,60254696
9181,49464747
9182,27649612
9183,38139468
9184,145750762
9185,49464703
9186,205097912
9187,240765044
9188,366444532
9189,366568221
9190,175938465
9191,348666877
9192,366409685
9193,366576923
9194,38132345
9195,173102335
9196,38159880
9197,175697317
9198,206259183
9199,389083207
9200,366354219
9201,435332701
9202,389083180
9203,98043408
9204,434260659
9205,38158256
9206,175828202
9207,468989096
9208,188569763
9209,366484363
9210,175638263
9211,12773213
9212,240849890
9213,434139188
9214,415370258
9215,311151427
9216,69817970
9217,205175642
9218,188571980
9219,445927744
9220,392258997
9221,69854763
9222,291089815
9223,240720906
9224,389008781
9225,366528206
9226,98469429
9227,98641888
9228,240764948
9229,242988942
9230,242991684
9231,396846776
9232,68126350
9233,68694240
9234,392102782
9235,146364178
9236,242964703
9237,12724040
9238,366631958
9239,311128724
9240,366409692
9241,68424240
9242,98305474
9243,242939936
9244,366631619
9245,240812269
9246,434233434
9247,98174300
9248,318431110
9249,366499425
9250,240849740
9251,389043133
9252,82052407
9253,242984808
9254,98468522
9255,392036349
9256,392330693
9257,206075737
9258,415370150
9259,468987879
9260,68412328
9261,389008958
9262,366568090
9263,49426863
9264,242988931
9265,396734160
9266,98470864
9267,205710792
9268,415389428
9269,435909046
9270,175698490
9271,12822876
9272,456865050
9273,67984545
9274,240812270
9275,366631474
9276,67822715
9277,188543833
9278,443965139
9279,348662442
9280,468988737
9281,444009657
9282,175831550
9283,188570392
9284,434135679
9285,173090038
9286,82055136
9287,435310290
9288,366622448
9289,205152097
9290,242981588
9291,242995469
9292,188573178
9293,98642059
9294,240764916
9295,435310735
9296,243011640
9297,435908781
9298,49426708
9299,205711107
9300,60254735
9301,392171236
9302,399152104
9303,413945393
9304,240662584
9305,415331922
9306,366499837
9307,242969028
9308,67822608
9309,69766742
9310,435904118
9311,434135704
9312,206283071
9313,366400013
9314,366657480
9315,396733535
9316,69814632
9317,392170943
9318,434234675
9319,443586473
9320,66864356
9321,175695473
9322,366500328
9323,38140933
9324,68416596
9325,9757840
9326,38139337
9327,68565570
9328,366484655
9329,9760265
9330,188573370
9331,439862085
9332,240766711
9333,240765090
9334,240764959
9335,242985009
9336,243031328
9337,392457295
9338,240623339
9339,242961050
9340,456889122
9341,444006290
9342,389018999
9343,68558634
9344,175939015
9345,434131899
9346,38144213
9347,146165696
9348,243016164
9349,366576153
9350,240812211
9351,389019729
9352,60254804
9353,38131585
9354,146364203
9355,68257826
9356,68257830
9357,188578661
9358,12720872
9359,435310039
9360,434261061
9361,383062540
9362,27636702
9363,348667126
9364,435908919
9365,366399908
9366,242988841
9367,68055505
9368,58959895
9369,175590516
9370,98476655
9371,392102059
9372,12787509
9373,243031440
9374,366576716
9375,98732570
9376,175636600
9377,392171429
9378,20444600
9379,385751622
9380,385904720
9381,438118607
9382,438151245
9383,438210854
9384,438208870
9385,438317475
9386,438426937
9387,385988428
9388,307017861
9389,307016774
9390,59615679
9391,307375614
9392,438496906
9393,372655489
9394,445960811
9395,155016172
9396,286022384
9397,323184920
9398,69818001
9399,366528784
9400,66751063
9401,323013430
9402,243016350
9403,175830586
9404,415339768
9405,389043528
9406,38064584
9407,366485402
9408,366568153
9409,366399549
9410,38143679
9411,439860570
9412,240766700
9413,145752480
9414,68559836
9415,175697035
9416,443996292
9417,389052634
9418,240716236
9419,68260778
9420,392170117
9421,366568210
9422,366631780
9423,12685702
9424,146801029
9425,443966142
9426,434237206
9427,366577428
9428,206198000
9429,6997239
9430,188569398
9431,389051461
9432,456889244
9433,444009629
9434,12773013
9435,242944744
9436,366631838
9437,204726581
9438,12770376
9439,396743058
9440,435306338
9441,396846892
9442,392105485
9443,38064304
9444,348662332
9445,69766696
9446,456889296
9447,323021970
9448,21221871
9449,62902604
9450,392101810
9451,175590748
9452,205010849
9453,12858292
9454,146165644
9455,388994127
9456,242961362
9457,389043712
9458,434233134
9459,27626839
9460,437030717
9461,323022303
9462,240715982
9463,366410005
9464,173165478
9465,68056244
9466,12858003
9467,366411018
9468,98180808
9469,206197143
9470,242944485
9471,175937395
9472,443617804
9473,435340434
9474,205608881
9475,68056201
9476,38142095
9477,366528052
9478,443618014
9479,66923164
9480,175698665
9481,434233374
9482,243015713
9483,402313781
9484,366528077
9485,12787163
9486,68413685
9487,188580332
9488,242944875
9489,243015176
9490,323022019
9491,243015816
9492,366657740
9493,443969779
9494,68328420
9495,206283304
9496,38143271
9497,240716334
9498,435880582
9499,366499688
9500,173165433
9501,205011027
9502,443964837
9503,98470168
9504,345454056
9505,98043822
9506,398376544
9507,98180866
9508,175697364
9509,173109557
9510,391995124
9511,49522809
9512,398429093
9513,145752482
9514,435306473
9515,144140293
9516,68567537
9517,242964657
9518,439856778
9519,38114129
9520,138691372
9521,98044395
9522,456889536
9523,98681304
9524,173097258
9525,389008585
9526,366443950
9527,350517558
9528,68056245
9529,68056243
9530,389019831
9531,27630061
9532,458656148
9533,458678434
9534,173104371
9535,175823364
9536,20423325
9537,68260648
9538,69766836
9539,392258943
9540,291074985
9541,414335513
9542,12787265
9543,366526333
9544,458678071
9545,38131256
9546,380166642
9547,205096565
9548,12773233
9549,443970725
9550,240810380
9551,242883572
9552,348722285
9553,396734045
9554,345450920
9555,366526352
9556,188543983
9557,242944363
9558,69839323
9559,389043571
9560,434139209
9561,67761701
9562,68564727
9563,12685906
9564,415389272
9565,323182953
9566,366399558
9567,98044353
9568,415332055
9569,175939311
9570,242985387
9571,366577408
9572,175751932
9573,366484949
9574,67824382
9575,392330488
9576,12819915
9577,435339861
9578,435906027
9579,434397122
9580,434395896
9581,438047835
9582,438054685
9583,438055188
9584,385753249
9585,385757470
9586,385811983
9587,307584015
9588,308062601
9589,308257022
9590,438512916
9591,372655492
9592,155138956
9593,155253855
9594,387613631
9595,155459833
9596,345457565
9597,188569200
9598,434135658
9599,366399309
9600,366409731
9601,444009348
9602,37695971
9603,67087777
9604,389117950
9605,7060703
9606,366623028
9607,173096734
9608,82052245
9609,27679318
9610,396733823
9611,392171131
9612,392457211
9613,49426729
9614,389081587
9615,49418832
9616,98304547
9617,434234713
9618,366631580
9619,173102294
9620,435925587
9621,98372012
9622,366399655
9623,444009610
9624,98180069
9625,62903289
9626,12861132
9627,67760932
9628,38116629
9629,458677581
9630,98731779
9631,12822863
9632,392104921
9633,242968809
9634,66744023
9635,366576456
9636,12822269
9637,240810505
9638,348722375
9639,366399007
9640,6992502
9641,206077631
9642,435333034
9643,204820091
9644,7020527
9645,443965580
9646,146365954
9647,434128492
9648,38132254
9649,435310431
9650,366495914
9651,408012924
9652,291089812
9653,392104522
9654,206064293
