EPIC,RA,DEC,Kp,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,k2_campaign_str,k2_type,k2_lcflag,k2_scflag,k2_dist,k2_teff,k2_logg,k2_metfe,k2_rad,k2_mass
202127396,103.22553,16.17459,9.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,NA,NA,NA,NA,NA,NA
202127539,95.62933,15.48029,9.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,NA,NA,NA,NA,NA,NA
202127546,95.38349,15.82336,9.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,NA,NA,NA,NA,NA,NA
202127650,93.70433,16.83964,9.8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,NA,NA,NA,NA,NA,NA
202521931,245.404668,-29.373331,9.764,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,6393,3.9,-0.033,2.17,1.52
202527051,245.406509,-29.353208,9.929,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,7660,3.8,0.06,2.83,2.18
202539362,242.306843,-29.304342,9.157,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,6307,4.09,-0.017,1.67,1.37
202544694,242.597383,-29.283369,7.861,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,4029,1.37,-0.082,39.08,1.29
202558355,243.619645,-29.228836,9.837,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,7016,4,0.028,2.06,1.66
202571062,246.008491,-29.179117,9.411,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,4997,2.9,-0.743,5.42,0.9
202575346,242.174759,-29.16258,9.543,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,6876,4.15,0.034,1.63,1.49
202582420,246.620015,-29.134813,8.112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,3804,0.99,-0.027,51.58,1.1
202582483,245.938868,-29.134583,9.228,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,4420,1.8,-0.638,19.23,0.96
202585031,246.627166,-29.124826,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,2776,-0.41,0.196,279.92,1.47
202589921,246.739418,-29.1061,9.243,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,7974,4.1,0.01,1.97,1.9
202600756,247.45963,-29.064821,9.869,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,6430,4.09,-0.017,1.65,1.39
202602753,243.409272,-29.056896,7.461,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,6377,3.89,0.038,2.25,1.54
202604807,247.2452,-29.049194,9.871,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,6253,4.08,-0.02,1.62,1.28
202604953,245.849284,-29.048651,9.736,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,6769,3.94,0.013,1.98,1.54
202617471,243.073681,-29.000786,8.6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,7320,4.03,0.025,2.08,1.72
202625223,242.122968,-28.971582,8.599,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,5766,3.91,-0.045,2,1.22
202627120,243.31335,-28.964684,9.977,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,6192,4.08,0.003,1.66,1.29
202627452,242.433703,-28.963285,9.849,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,8310,4.16,-0.005,1.89,1.9
202627721,242.433451,-28.962282,9.895,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,NA,NA,NA,NA,NA
202633544,250.04431,-28.940128,6.587,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,4186,1.86,0.073,21.56,1.34
202637341,249.630155,-28.925681,9.181,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,7772,3.67,0.097,3.48,2.29
202637357,243.002629,-28.925599,9.874,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,4558,2.33,-0.074,12.76,1.38
202646010,250.068229,-28.893267,9.924,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,7817,4.08,0.06,2.01,1.84
202655918,242.165412,-28.85574,9.528,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,6095,4.23,-0.181,1.26,1.04
202658558,250.527568,-28.845927,8.913,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,6249,4.21,-0.04,1.39,1.2
202668981,246.552587,-28.806254,9.551,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,3441,0.02,-0.277,155.09,1.02
202674012,249.764177,-28.787059,9.772,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,6387,4.09,0.02,1.66,1.39
202683706,245.344389,-28.75035,9.438,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,4494,2.25,-0.013,13.83,1.37
202706032,250.989199,-28.666618,8.999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,7973,4.13,0.035,1.91,1.87
202709492,245.788027,-28.653734,9.497,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,3617,-0.12,-0.726,180.88,0.92
202710655,250.451505,-28.649349,9.987,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,5670,3.99,0.003,1.67,1.13
202718711,246.339875,-28.619516,9.872,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,4648,2.5,0.021,11.56,1.5
202719324,246.084328,-28.61725,8.181,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,6611,3.94,0.003,2.2,1.72
202723865,245.70916,-28.599866,8.863,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,3702,0.54,-0.106,71.57,1.09
202727506,250.397852,-28.586371,9.112,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,8831,3.84,0.039,2.78,2.39
202733661,247.472861,-28.56381,8.578,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,4592,2.19,-0.105,13.38,1.06
202735040,246.439706,-28.558716,9.038,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,3415,-0.06,-0.366,170.03,0.99
202738894,247.42337,-28.544611,9.951,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,4018,1.06,-0.094,35.95,1.09
202748933,249.989317,-28.5075,8.554,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,4893,2.41,-0.433,10.87,1.1
202750562,247.319491,-28.501436000000002,9.178,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,3491,0.21,-0.204,125.67,1.02
202753773,249.817544,-28.489355,9.907,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,5915,4.42,-0.275,0.96,0.92
202767131,247.332305,-28.439626,9.866,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,3737,0.3,-0.646,112.27,0.93
202775454,247.048145,-28.409026,8.956,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,3640,0.23,-0.494,115.75,0.96
202782724,246.14857,-28.382766,9.606,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,3522,0.05,-0.436,152.04,0.98
202789117,249.01079,-28.359025,8.637,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,8650,3.97,0.04,2.58,2.27
202794306,247.180996,-28.340041,9.693,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,3479,0.16,-0.355,128.08,0.98
202795188,247.693215,-28.336823,9.963,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,4908,4.61,-0.008,0.73,0.8
202795246,247.689749,-28.33661,9.979,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,4933,3.2,-0.027,4.33,0.96
202796625,245.762628,-28.331653,9.93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,3625,0.28,-0.408,108.83,0.97
202796635,246.147179,-28.331621,9.849,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,3549,0.14,-0.446,128.59,0.98
202797097,246.90366,-28.329915,8.598,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,3388,0.07,-0.3,147.1,1
202797111,247.552754,-28.329883,9.68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,3482,0.22,-0.39,120.25,0.99
202800342,246.885508,-28.318097,9.747,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,3549,0.27,-0.456,113.42,0.97
202814875,247.044777,-28.264776,9.317,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,3719,0.11,-0.751,140.07,0.91
202818196,243.492155,-28.252642,7.965,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,6469,3.79,0.05,2.72,1.7
202836906,242.258532,-28.184284,9.391,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,7151,3.75,0.061,3.02,1.94
202842502,244.09133,-28.164021,9.054,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,7432,3.85,0.024,2.54,1.9
202843067,247.4401,-28.161966,9.938,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,3756,0.54,-0.393,79.22,0.97
202846107,247.397318,-28.150956,9.938,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,3629,0.41,-0.311,99.74,0.99
202851479,243.210821,-28.132004,7.921,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,6426,4.1,-0.02,1.68,1.35
202854385,249.196933,-28.121505,9.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,5929,4.36,-0.175,1.06,0.97
202876718,244.567333,-28.041709,7.183,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,9391,4.22,-0.04,1.9,2.12
202885568,246.964207,-28.0101,8.985,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,3616,0.03,-0.539,147.68,0.95
202889754,247.167675,-27.995204,8.891,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,3520,0.19,-0.281,121.07,1.01
202891681,245.836536,-27.988212,9.535,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,3595,0.23,-0.326,112.56,1
202896463,246.938481,-27.971336,9.249,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,3743,0.39,-0.59,90.89,0.95
202897146,247.369352,-27.969014,9.556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,4921,2.73,0,9.42,1.78
202903218,247.207947,-27.947199,8.414,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,3328,0.04,-0.01,154.68,1.04
202906457,247.465654,-27.935534,8.292,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,3474,0.13,-0.262,129.01,1.02
202907765,245.402107,-27.930912,8.218,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,NA,NA,NA,NA,NA
202909059,243.075854,-27.926374,4.746,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,11131,4.02,0.038,2.83,3.12
202911961,247.565313,-27.916252,6.983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,9828,3.87,-0.002,3.17,2.85
202913391,243.506052,-27.911365,9.996,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,6598,4.04,0.038,1.83,1.53
202915229,242.604061,-27.904856,7.221,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,2709,-0.5,0.229,338.32,1.27
202918106,243.579517,-27.895006,9.014,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,4112,1.58,0.008,30.86,1.38
202939579,246.45495,-27.819217,9.056,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,5626,4.51,-0.135,0.88,0.92
202944505,243.555846,-27.802196,9.972,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,6964,3.93,0.034,2.19,1.62
202947197,243.449232,-27.79276,9.244,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,6466,3.99,0.018,1.98,1.46
202960901,243.088437,-27.744575,9.58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,NA,NA,NA,NA,NA
202997793,242.47212,-27.61515,9.367,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,6197,3.93,-0.015,1.9,1.3
203015557,242.961195,-27.552724,8.404,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,6943,4.23,0.01,1.54,1.45
203015926,242.960957,-27.551374,9.176,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,6483,4.11,0.003,1.67,1.39
203027754,244.287898,-27.510106,9.79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,6316,3.95,0.007,2.03,1.43
203057956,243.366695,-27.40375,8.428,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,6746,4.05,0.035,1.86,1.57
203122666,243.117878,-27.181084,9.801,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,6020,4.24,-0.052,1.28,1.12
203251302,238.924666,-26.747215,7.295,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,6540,4.08,0.01,1.78,1.42
203255564,239.859273,-26.733153,9.527,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,5954,4.23,-0.092,1.32,1.1
203301463,239.79954,-26.583574,8.14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,STAR,1,0,NA,6413,3.83,0.055,2.34,1.61
205705460,246.762612,-15.62532,7.976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,STAR,1,0,NA,3388,0.2,-0.027,130.14,1.1
205716541,248.509279,-15.527057,8.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,STAR,1,0,NA,4281,1.6,-0.25,26.76,1.14
205893214,337.78707000000003,-18.512612,9.714,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,4799,2.37,-0.482,10.99,1
205897543,337.493981,-18.314912,9.723,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,5402,3.83,-0.074,2.1,1.13
205901703,337.016698,-18.135796,9.172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,6216,4,0.018,1.72,1.34
205904628,336.575788,-18.01117,8.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,6167,4.16,-0.013,1.48,1.2
205906310,337.657726,-17.948096,9.969,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,5085,4.58,-0.04,0.77,0.83
205909728,338.835536,-17.818947,9.822,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,6299,4.17,-0.022,1.5,1.27
205910823,338.341741,-17.772829,8.04,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,4707,2.47,-0.073,11.3,1.48
205911491,337.212112,-17.745767,9.424,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,4990,2.43,-0.552,10.16,1.01
205914001,338.035682,-17.646517,9.367,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,4698,2.44,-0.14,11.02,1.22
205917406,336.615139,-17.520911,9.057,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,6204,3.96,-0.011,1.93,1.31
205917956,338.255734,-17.501484,8.246,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,1,NA,5139,3.61,-0.341,2.64,1.1
205918335,339.040137,-17.487548,9.919,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,7433,4.21,0.05,1.66,1.61
205919060,338.953349,-17.460423,6.083,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,4430,2.4,0.099,11.75,1.32
205924057,336.959099,-17.270693,9.674,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,7366,4.01,0.007,2.02,1.75
205924063,336.956788,-17.270507,8.279,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,7398,3.84,0.026,2.58,1.91
205924248,336.762796,-17.263655,7.722,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,1,NA,4955,3.03,-0.412,5.25,1.17
205924422,338.864701,-17.257488,8.276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,3415,0.19,-0.152,131.24,1
205924423,338.86469,-17.25747,8.918,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,NA,NA,NA,NA,NA
205924466,335.991647,-17.255987,9.664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,7448,3.97,0.026,2.23,1.8
205926618,338.538597,-17.176242,9.767,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,4058,0.92,-0.724,53.46,0.91
205935513,338.074329,-16.85922,9.551,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,4877,1.4,-2.257,28.81,0.81
205936318,339.376455,-16.830758,9.552,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,4749,2.44,-0.178,10.96,1.24
205936960,337.390497,-16.808897,9.368,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,6519,4.03,0.04,1.76,1.45
205937021,337.429507,-16.806894,9.501,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,4689,2.38,-0.205,11.6,1.18
205942336,336.732332,-16.625948,9.354,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,6262,3.82,0.03,2.44,1.55
205942773,337.928419,-16.611162,9.762,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,5997,3.77,0.02,2.56,1.49
205945331,340.21188,-16.524188,9.886,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,4927,3.1,-0.394,4.8,1.07
205946992,337.49499,-16.468719,8.677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,5917,4.42,-0.022,1.06,1.06
205952359,341.303148,-16.29258,9.768,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,6143,4.15,-0.115,1.41,1.14
205957093,340.884815,-16.137758,8.779,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,5866,4.08,0.111,1.63,1.19
205962680,340.03385,-15.958765,9.444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,6403,3.7,0.018,3,1.73
205963211,341.162069,-15.941328,9.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,4849,2.34,-0.517,10.18,1
205964618,340.843123,-15.896806,9.039,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,6471,3.84,0.097,2.47,1.62
205966706,339.487856,-15.833081,9.864,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,6200,3.76,0.04,2.73,1.58
205970157,339.244746,-15.723922,9.497,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,6167,4.24,-0.048,1.34,1.15
205970257,341.330905,-15.720421,9.224,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,5889,4.11,0.026,1.51,1.16
205970667,339.223745,-15.707278,9.833,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,5426,4.46,-0.047,0.94,0.95
205973440,340.412751,-15.619459,8.524,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,4845,2.36,-0.598,10.84,0.99
205982255,339.282086,-15.352681,9.878,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,STAR,1,0,NA,4732,4.66,-0.376,0.64,0.68
